time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4200000000000026,0.593613422685,3.4405385944,21.8680689148,0.260207113458,6.06762658624,0.0,1.57692377759,3.69917408193,5.33695797129,0.0734963511352,-0.165379588165,0.0,470.12148884611616,468.8574284141445,470.4252430332017,470.0581224526337
3.4800000000000026,0.69158580698,3.6662206997,22.1853743245,0.264855871304,6.05789303063,0.0,1.68958209235,3.82378171491,5.23979651124,0.0844423685542,-0.156572896001,0.0,420.121415059575,420.85774579657476,418.883729192227,419.83988142485987
3.5400000000000027,0.797522774827,3.90062521038,22.5012339927,0.269847449166,6.04864377354,0.0,1.84237841532,3.98982061596,5.28784944268,0.0805709164638,-0.149714850448,0.0,467.82192277799754,468.3345713033128,470.046328164995,469.75137247861875
3.6000000000000028,0.912731976276,4.14496991356,22.8196168865,0.274554098018,6.03937317011,0.0,1.99861768888,4.15508478315,5.32394578292,0.0738127051797,-0.1664084399,0.0,467.513208444369,466.18883393161565,468.06860023688284,467.54680270575705
3.660000000000003,1.03824603497,4.40009731998,23.1429938634,0.278827766717,6.03081912705,0.0,2.18583848793,4.34907678817,5.45369402621,0.0654827378635,-0.116055313532,0.0,496.1814376641785,499.8466280046867,499.4131288409622,498.80832571961037
3.720000000000003,1.17403962564,4.66571184152,23.4698978121,0.283041606091,6.02372216279,0.0,2.34109024934,4.50477901361,5.44242630262,0.0783436280538,-0.123152834736,0.0,458.2072469073362,457.6303595181835,456.1321288599734,457.1618686150123
3.780000000000003,1.31883664562,4.94025028011,23.7945142178,0.287404112198,6.01679127426,0.0,2.48597595628,4.64662524858,5.37773870779,0.0579948163225,-0.10347724251,0.0,440.4216421599034,442.0341368843981,441.2723754116873,439.59296196042925
3.840000000000003,1.47312098316,5.22404234164,24.1176247579,0.29087792925,6.01034275807,0.0,2.65719985706,4.813027528,5.39175877846,0.0577005808195,-0.116983748199,0.0,468.3330367578403,467.27142787774505,468.1352338357291,468.11446456109064
3.900000000000003,1.63740477273,5.51744178216,24.4402061225,0.294734385558,6.00404358793,0.0,2.81933348204,4.96693051658,5.36035145301,0.0749396940421,-0.0880054831875,0.0,454.1892958167041,456.4982446904777,453.693780308153,455.07900567071704
3.960000000000003,1.81209940425,5.82069698288,24.7628173787,0.299621190298,5.99934093876,0.0,3.00399306717,5.14155565411,5.39230797047,0.0920220612187,-0.0639525401149,0.0,476.39071095952875,478.2221244628966,476.0448976944942,477.3553406129395
4.020000000000002,1.99695510535,6.13347761583,25.0840552721,0.304618954758,5.99559649319,0.0,3.15804906723,5.28463043888,5.31528518104,0.0534820458645,-0.0594849073595,0.0,443.2446988237594,443.6089891199327,444.131795410108,440.96375478317873
4.080000000000001,2.19147525669,6.45525213656,25.4018491007,0.307713161331,5.99166059897,0.0,3.32607901354,5.44110020161,5.2773275464,0.0474438662078,-0.082066909836,0.0,458.0479005376362,456.2447438230711,457.0999819978533,456.6200280056992
4.14,2.3956217977,6.78590267304,25.7157173097,0.310860783875,5.98735975373,0.0,3.4790606647,5.58055326156,5.18476675514,0.0609662696466,-0.0564055823031,0.0,438.56520350920607,440.68777971894065,438.665211634407,439.7888041160264
4.199999999999998,2.60973425141,7.12566580535,26.0263153673,0.314924426473,5.98363211621,0.0,3.65806136268,5.74479822103,5.16778615829,0.0786405497824,-0.0771505236138,0.0,465.81600320450093,464.1877106498495,465.63092838532606,467.0150602561249
4.259999999999997,2.83524794969,7.47591868973,26.337727695,0.319640886495,5.97912846762,0.0,3.85908327497,5.93015893118,5.21137744153,0.0785418602787,-0.0711806447365,0.0,486.2497569367205,486.6929978535224,487.6052254335852,487.60218300467665
4.319999999999996,3.07097499297,7.83541347303,26.6459296206,0.324321993063,5.97533064863,0.0,3.99873572777,6.05314919376,5.06213725864,0.0769511622267,-0.0509476315847,0.0,422.90775504355577,424.6442270712305,424.327821487453,424.1963595878542
4.379999999999995,3.31547818001,8.20267111143,26.9462518573,0.329128852271,5.97244858906,0.0,4.15147362971,6.18886267819,4.94848878194,0.0857864685828,-0.0427672119182,0.0,435.34329503634245,436.02599004519044,437.1637246972466,437.90478284287013
